id,timestamp,main_category,sub_category,product_name,brand,price,store_skuId,store_storeId,store_storeName,store_quantity,store_availabilityInfo,store_clickNcollect1h
8653543.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 720 TR Herren,RIVERSIDE,599.99,4357027,0070072800728,Essen,1,inStock,False
8653543.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 720 TR Herren,RIVERSIDE,599.99,4357028,0070072800728,Essen,1,inStock,False
8606778.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Damen/Mädchen weiss,RIVERSIDE,349.99,4174807,0070072800728,Essen,0,noStock,False
8606778.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Damen/Mädchen weiss,RIVERSIDE,349.99,4174817,0070072800728,Essen,2,inStock,True
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416011,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416012,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416013,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416014,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416015,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031486,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031484,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031483,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031482,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031485,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4031481,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416017,0070072800728,Essen,1,inStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416018,0070072800728,Essen,1,inStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416019,0070072800728,Essen,2,inStock,True
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416020,0070072800728,Essen,0,noStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416021,0070072800728,Essen,1,inStock,False
8667970.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Radhose kurz ohne Träger Sommer Rennrad Damen - Discover lila,VAN RYSEL,14.99,4416022,0070072800728,Essen,0,noStock,False
8653665.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 740 TR Damen,RIVERSIDE,799.99,4357625,0070072800728,Essen,1,inStock,False
8653665.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 740 TR Damen,RIVERSIDE,799.99,4357626,0070072800728,Essen,1,inStock,False
8653665.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 740 TR Damen,RIVERSIDE,799.99,4357661,0070072800728,Essen,0,noStock,False
8586865.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Bike Trekkingrad 26/28 Zoll Original 920E,RIVERSIDE,899.99,4030298,0070072800728,Essen,0,noStock,False
8586865.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Bike Trekkingrad 26/28 Zoll Original 920E,RIVERSIDE,899.99,4030297,0070072800728,Essen,0,noStock,False
8653527.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 320 TR Damen,RIVERSIDE,369.99,4357005,0070027300273,Herne,1,inStock,True
8653527.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 320 TR Damen,RIVERSIDE,369.99,4357006,0070027300273,Herne,2,inStock,True
8653527.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Trekkingrad 28 Zoll Riverside 320 TR Damen,RIVERSIDE,369.99,4357007,0070027300273,Herne,0,noStock,False
8561304.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Mountainbike Trekking ST 50 26 Zoll schwarz,ROCKRIDER,199.99,2896694,0070027300273,Herne,0,noStock,False
8561304.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Mountainbike Trekking ST 50 26 Zoll schwarz,ROCKRIDER,199.99,2896693,0070027300273,Herne,2,inStock,True
8561304.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Mountainbike Trekking ST 50 26 Zoll schwarz,ROCKRIDER,199.99,2896692,0070027300273,Herne,0,noStock,False
8502354.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Rennrad Triban RC500 schwarz (Scheibenbremse),TRIBAN,699.99,2496981,0070027300273,Herne,0,noStock,False
8502354.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Rennrad Triban RC500 schwarz (Scheibenbremse),TRIBAN,699.99,2496979,0070027300273,Herne,0,noStock,False
8502354.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Rennrad Triban RC500 schwarz (Scheibenbremse),TRIBAN,699.99,2496978,0070027300273,Herne,0,noStock,False
8502354.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Rennrad Triban RC500 schwarz (Scheibenbremse),TRIBAN,699.99,2496977,0070027300273,Herne,0,noStock,False
8502354.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Rennrad Triban RC500 schwarz (Scheibenbremse),TRIBAN,699.99,2496980,0070027300273,Herne,0,noStock,False
8555876.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"Mountainbike ST 530 S 27,5 Zoll schwarz/rot",ROCKRIDER,499.99,2940925,0070027300273,Herne,0,noStock,False
8555876.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"Mountainbike ST 530 S 27,5 Zoll schwarz/rot",ROCKRIDER,499.99,2940924,0070027300273,Herne,2,inStock,True
8555876.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"Mountainbike ST 530 S 27,5 Zoll schwarz/rot",ROCKRIDER,499.99,2940923,0070027300273,Herne,0,noStock,False
8555876.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"Mountainbike ST 530 S 27,5 Zoll schwarz/rot",ROCKRIDER,499.99,2940926,0070027300273,Herne,0,noStock,False
