id,main_category,sub_category,product_name,brand,price,store_skuId,store_storeId,store_storeName,latestTimestamp,quantityLatest,quantity_lag_1,quantity_lag_2,quantity_lag_3,quantity_lag_4,quantity_lag_5,quantity_lag_6,quantity_lag_7,quantity_lag_8,quantity_lag_9,quantity_lag_10,quantity_lag_11,quantity_lag_12,quantity_lag_13,quantity_lag_14,quantity_lag_15,quantity_lag_16,quantity_lag_17,quantity_lag_18,quantity_lag_19,quantity_lag_20,quantity_lag_21,stock_out_other_stores_lag_1,stock_out_other_stores_lag_2,stock_out_other_stores_lag_3,stock_out_other_stores_lag_4,stock_out_other_stores_lag_5,stock_out_other_stores_lag_6,stock_out_other_stores_lag_7,stock_out_other_stores_lag_8,stock_out_other_stores_lag_9,stock_out_other_stores_lag_10,stock_out_other_stores_lag_11,stock_out_other_stores_lag_12,stock_out_other_stores_lag_13,stock_out_other_stores_lag_14,stock_out_other_stores_lag_15,stock_out_other_stores_lag_16,stock_out_other_stores_lag_17,stock_out_other_stores_lag_18,stock_out_other_stores_lag_19,stock_out_other_stores_lag_20,stock_out_other_stores_lag_21,earliestTimestamp
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070106901069,Hückelhoven,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:47:40.301894
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070156501565,Köln Marsdorf ,2024-06-14,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:40:56.880692
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070157301573,Düsseldorf,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:32:11.509753
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070159601596,Wuppertal,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:28:47.572064
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070206002060,Dortmund-Kampstrasse ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:18:34.386217
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070207102071,Köln-Quincy,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:44:13.111890
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070207202072,Neuss,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:35:30.374009
8756891.0,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,12.99,4544149,0070265802658,MÜNSTER,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:51:18.177243
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070008500085,Dortmund-Aplerbeck ,2024-06-14,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,2024-05-10 20:16:06.520411
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070027300273,Herne,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:07:32.531967
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070072600726,Hagen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:19:38.751309
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070072800728,Essen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:04:18.367934
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070106901069,Hückelhoven,2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-23 00:17:50.461165
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070156501565,Köln Marsdorf ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:32:51.869178
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070157301573,Düsseldorf,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:25:55.938795
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070159601596,Wuppertal,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:22:42.138932
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070206002060,Dortmund-Kampstrasse ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:10:39.427745
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070207102071,Köln-Quincy,2024-06-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,2024-05-10 20:35:59.916543
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569700,0070207202072,Neuss,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,2024-05-10 20:29:25.310138
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070008500085,Dortmund-Aplerbeck ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:16:06.520411
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070027300273,Herne,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:07:32.531967
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070072600726,Hagen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:19:38.751309
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070072800728,Essen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:04:18.367934
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070106901069,Hückelhoven,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 22:35:22.755984
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070156501565,Köln Marsdorf ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:32:51.869178
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070157301573,Düsseldorf,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:25:55.938795
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070159601596,Wuppertal,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:22:42.138932
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070206002060,Dortmund-Kampstrasse ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:10:39.427745
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070207102071,Köln-Quincy,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:35:59.916543
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070207202072,Neuss,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-10 20:29:25.310138
8758087.0,fahrrad-welt,fahrrader,Rennrad – EDR Easy Van Rysel weiss,TRIBAN,399.99,4569701,0070265802658,MÜNSTER,2024-06-14,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 22:39:28.543931
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070008500085,Dortmund-Aplerbeck ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:05:27.658778
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070027300273,Herne,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:58:06.350256
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070072600726,Hagen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:09:04.742253
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070072800728,Essen,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 19:54:41.567973
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070106901069,Hückelhoven,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:31:13.237701
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070156501565,Köln Marsdorf ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:23:27.000359
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070157301573,Düsseldorf,2024-06-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:16:28.375613
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070159601596,Wuppertal,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:12:46.461713
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070206002060,Dortmund-Kampstrasse ,2024-06-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:01:40.804911
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070207102071,Köln-Quincy,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:27:32.899576
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070207202072,Neuss,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:19:57.344927
8759981.0,camping,campingmobel,Stabilisierungsdecke für Campingstuhl MH500L,QUECHUA,7.99,4579105,0070265802658,MÜNSTER,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,2024-05-14 20:34:38.480011
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070008500085,Dortmund-Aplerbeck ,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,2024-05-10 19:01:09.860541
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070027300273,Herne,2024-06-14,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,2024-05-10 18:58:44.634541
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070072600726,Hagen,2024-06-14,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,2024-05-10 19:02:19.139821
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070072800728,Essen,2024-06-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,2024-05-10 18:57:32.676129
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070106901069,Hückelhoven,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,2024-05-14 21:52:56.182048
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070156501565,Köln Marsdorf ,2024-06-14,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2024-05-10 19:08:02.285872
8766093.0,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,149.99,4660463,0070157301573,Düsseldorf,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,2024-05-10 19:05:18.320112
