id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:27.044537,"12,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:27.865811,"12,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8862313,herren,outdoor-jacken,Regenjacke Raincut 1/2 Zip,QUECHUA,2024-04-27 21:18:28.528242,"12,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:29.261376,"49,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:30.127271,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:31.001339,"49,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:31.817187,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:32.646661,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8580219,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Bergwandern - MT100 khaki,FORCLAZ,2024-04-27 21:18:33.423341,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:34.212337,"49,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:34.943814,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:35.750528,"49,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:36.587724,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:37.409487,"49,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8801145,herren,outdoor-jacken,Regenjacke Segeln Herren wasserdicht winddicht - Sailing 300 marineblau,TRIBORD,2024-04-27 21:18:38.265761,"49,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:39.254126,"34,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:40.133454,"34,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:41.081775,"34,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:42.017230,"34,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:42.809939,"34,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8547175,herren,outdoor-jacken,Weste Herren winddicht Trekking - MT500 Wind blau,FORCLAZ,2024-04-27 21:18:43.568229,"34,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
